X,Y,Value
7.647916666666659,62.66458333333333,481
7.652083333333326,62.66458333333333,579
7.656249999999993,62.66458333333333,685
7.660416666666659,62.66458333333333,728
7.664583333333326,62.66458333333333,687
7.668749999999992,62.66458333333333,615
7.672916666666659,62.66458333333333,572
7.677083333333326,62.66458333333333,541
7.681249999999992,62.66458333333333,510
7.685416666666659,62.66458333333333,470
7.689583333333326,62.66458333333333,432
7.6937499999999925,62.66458333333333,405
7.697916666666659,62.66458333333333,379
7.702083333333325,62.66458333333333,349
7.706249999999993,62.66458333333333,333
7.710416666666659,62.66458333333333,327
7.714583333333326,62.66458333333333,322
7.718749999999993,62.66458333333333,335
7.722916666666659,62.66458333333333,351
7.727083333333326,62.66458333333333,353
7.731249999999992,62.66458333333333,359
7.735416666666659,62.66458333333333,361
7.739583333333326,62.66458333333333,334
7.743749999999992,62.66458333333333,292
7.747916666666659,62.66458333333333,271
7.752083333333326,62.66458333333333,254
7.7562499999999925,62.66458333333333,242
7.760416666666659,62.66458333333333,240
7.764583333333325,62.66458333333333,254
7.768749999999993,62.66458333333333,278
7.772916666666659,62.66458333333333,293
7.777083333333326,62.66458333333333,303
7.781249999999993,62.66458333333333,319
7.785416666666659,62.66458333333333,336
7.789583333333326,62.66458333333333,357
7.793749999999992,62.66458333333333,382
7.797916666666659,62.66458333333333,423
7.802083333333326,62.66458333333333,478
7.806249999999992,62.66458333333333,524
7.810416666666659,62.66458333333333,553
7.814583333333326,62.66458333333333,586
7.8187499999999925,62.66458333333333,658
7.822916666666659,62.66458333333333,764
7.827083333333325,62.66458333333333,798
7.831249999999993,62.66458333333333,752
7.835416666666659,62.66458333333333,700
7.839583333333326,62.66458333333333,668
7.843749999999993,62.66458333333333,629
7.847916666666659,62.66458333333333,582
7.852083333333326,62.66458333333333,549
7.856249999999992,62.66458333333333,534
7.860416666666659,62.66458333333333,522
7.864583333333326,62.66458333333333,503
7.868749999999992,62.66458333333333,480
7.872916666666659,62.66458333333333,469
7.877083333333326,62.66458333333333,476
7.8812499999999925,62.66458333333333,494
7.885416666666659,62.66458333333333,518
7.889583333333325,62.66458333333333,566
7.893749999999993,62.66458333333333,627
7.897916666666659,62.66458333333333,669
7.902083333333326,62.66458333333333,686
7.906249999999993,62.66458333333333,680
7.910416666666659,62.66458333333333,665
7.914583333333326,62.66458333333333,696
7.918749999999992,62.66458333333333,777
7.922916666666659,62.66458333333333,841
7.927083333333326,62.66458333333333,884
7.931249999999992,62.66458333333333,942
7.935416666666659,62.66458333333333,1037
7.939583333333326,62.66458333333333,1099
7.9437499999999925,62.66458333333333,1049
7.947916666666659,62.66458333333333,940
7.952083333333325,62.66458333333333,826
7.956249999999993,62.66458333333333,727
7.960416666666659,62.66458333333333,671
7.964583333333326,62.66458333333333,627
7.968749999999993,62.66458333333333,547
7.972916666666659,62.66458333333333,450
7.977083333333326,62.66458333333333,403
7.981249999999992,62.66458333333333,436
7.985416666666659,62.66458333333333,506
7.989583333333326,62.66458333333333,562
7.993749999999992,62.66458333333333,619
7.997916666666659,62.66458333333333,634
8.002083333333326,62.66458333333333,588
8.006249999999993,62.66458333333333,493
8.010416666666659,62.66458333333333,385
8.014583333333325,62.66458333333333,296
8.018749999999992,62.66458333333333,240
8.02291666666666,62.66458333333333,219
8.027083333333326,62.66458333333333,227
8.031249999999993,62.66458333333333,288
8.03541666666666,62.66458333333333,457
8.039583333333326,62.66458333333333,581
8.043749999999992,62.66458333333333,582
8.047916666666659,62.66458333333333,541
8.052083333333325,62.66458333333333,489
8.056249999999991,62.66458333333333,437
8.06041666666666,62.66458333333333,408
8.064583333333326,62.66458333333333,400
8.068749999999993,62.66458333333333,392
8.072916666666659,62.66458333333333,367
8.077083333333325,62.66458333333333,336
8.081249999999992,62.66458333333333,311
8.08541666666666,62.66458333333333,290
8.089583333333326,62.66458333333333,257
8.093749999999993,62.66458333333333,203
8.09791666666666,62.66458333333333,134
8.102083333333326,62.66458333333333,61
8.106249999999992,62.66458333333333,26
8.110416666666659,62.66458333333333,21
8.114583333333325,62.66458333333333,19
8.118749999999991,62.66458333333333,19
8.12291666666666,62.66458333333333,20
8.127083333333326,62.66458333333333,25
8.131249999999993,62.66458333333333,37
8.135416666666659,62.66458333333333,61
8.139583333333325,62.66458333333333,135
8.143749999999992,62.66458333333333,280
8.14791666666666,62.66458333333333,427
8.152083333333326,62.66458333333333,520
8.156249999999993,62.66458333333333,576
8.16041666666666,62.66458333333333,589
8.164583333333326,62.66458333333333,558
8.168749999999992,62.66458333333333,527
8.172916666666659,62.66458333333333,479
8.177083333333325,62.66458333333333,448
8.181249999999991,62.66458333333333,480
8.18541666666666,62.66458333333333,592
8.189583333333326,62.66458333333333,742
8.193749999999993,62.66458333333333,863
8.197916666666659,62.66458333333333,951
8.202083333333325,62.66458333333333,1034
8.206249999999992,62.66458333333333,1137
8.21041666666666,62.66458333333333,1249
8.214583333333326,62.66458333333333,1338
8.218749999999993,62.66458333333333,1347
8.22291666666666,62.66458333333333,1307
8.227083333333326,62.66458333333333,1264
8.231249999999992,62.66458333333333,1193
8.235416666666659,62.66458333333333,1125
8.239583333333325,62.66458333333333,1074
7.010416666666659,62.66041666666667,-125
7.014583333333325,62.66041666666667,-142
7.018749999999993,62.66041666666667,-149
7.022916666666659,62.66041666666667,-147
7.027083333333326,62.66041666666667,-147
7.031249999999992,62.66041666666667,-155
7.035416666666659,62.66041666666667,-165
7.039583333333326,62.66041666666667,-170
7.043749999999992,62.66041666666667,-169
7.0479166666666595,62.66041666666667,-168
7.052083333333326,62.66041666666667,-170
7.056249999999992,62.66041666666667,-175
7.060416666666659,62.66041666666667,-180
7.064583333333326,62.66041666666667,-188
7.0687499999999925,62.66041666666667,-197
7.072916666666659,62.66041666666667,-206
7.077083333333325,62.66041666666667,-217
7.081249999999993,62.66041666666667,-229
7.085416666666659,62.66041666666667,-245
7.089583333333326,62.66041666666667,-278
7.093749999999992,62.66041666666667,-323
7.097916666666659,62.66041666666667,-365
7.102083333333326,62.66041666666667,-401
7.106249999999992,62.66041666666667,-432
7.1104166666666595,62.66041666666667,-453
7.114583333333326,62.66041666666667,-461
7.118749999999992,62.66041666666667,-463
7.122916666666659,62.66041666666667,-464
7.127083333333326,62.66041666666667,-464
7.1312499999999925,62.66041666666667,-462
7.135416666666659,62.66041666666667,-456
7.139583333333325,62.66041666666667,-446
7.143749999999993,62.66041666666667,-433
7.147916666666659,62.66041666666667,-428
7.152083333333326,62.66041666666667,-443
7.156249999999992,62.66041666666667,-457
7.160416666666659,62.66041666666667,-459
7.164583333333326,62.66041666666667,-458
7.168749999999992,62.66041666666667,-456
7.1729166666666595,62.66041666666667,-454
7.177083333333326,62.66041666666667,-450
7.181249999999992,62.66041666666667,-444
7.185416666666659,62.66041666666667,-433
7.189583333333326,62.66041666666667,-414
7.1937499999999925,62.66041666666667,-387
7.197916666666659,62.66041666666667,-355
7.202083333333325,62.66041666666667,-319
7.206249999999993,62.66041666666667,-282
7.210416666666659,62.66041666666667,-248
7.214583333333326,62.66041666666667,-211
7.218749999999992,62.66041666666667,-162
7.222916666666659,62.66041666666667,-109
7.227083333333326,62.66041666666667,-57
7.231249999999992,62.66041666666667,1
7.2354166666666595,62.66041666666667,62
7.239583333333326,62.66041666666667,117
7.243749999999992,62.66041666666667,159
7.247916666666659,62.66041666666667,192
7.252083333333326,62.66041666666667,220
7.2562499999999925,62.66041666666667,236
7.260416666666659,62.66041666666667,243
7.264583333333325,62.66041666666667,251
7.268749999999993,62.66041666666667,256
7.272916666666659,62.66041666666667,257
7.277083333333326,62.66041666666667,253
7.281249999999992,62.66041666666667,248
7.285416666666659,62.66041666666667,251
7.289583333333326,62.66041666666667,254
7.293749999999992,62.66041666666667,247
7.297916666666659,62.66041666666667,232
7.302083333333326,62.66041666666667,214
7.306249999999992,62.66041666666667,204
7.310416666666659,62.66041666666667,205
7.314583333333326,62.66041666666667,210
7.3187499999999925,62.66041666666667,216
7.322916666666659,62.66041666666667,222
7.327083333333325,62.66041666666667,228
7.331249999999993,62.66041666666667,233
7.335416666666659,62.66041666666667,242
7.339583333333326,62.66041666666667,238
7.343749999999992,62.66041666666667,210
7.347916666666659,62.66041666666667,182
7.352083333333326,62.66041666666667,176
7.356249999999992,62.66041666666667,182
7.360416666666659,62.66041666666667,178
7.364583333333326,62.66041666666667,167
7.368749999999992,62.66041666666667,149
7.372916666666659,62.66041666666667,111
7.377083333333326,62.66041666666667,53
7.3812499999999925,62.66041666666667,12
7.385416666666659,62.66041666666667,-11
7.389583333333325,62.66041666666667,-30
7.393749999999993,62.66041666666667,-47
7.397916666666659,62.66041666666667,-54
7.402083333333326,62.66041666666667,-65
7.406249999999992,62.66041666666667,-80
7.410416666666659,62.66041666666667,-97
7.414583333333326,62.66041666666667,-113
7.418749999999992,62.66041666666667,-122
7.422916666666659,62.66041666666667,-131
7.427083333333326,62.66041666666667,-148
7.431249999999992,62.66041666666667,-167
7.435416666666659,62.66041666666667,-181
7.439583333333326,62.66041666666667,-188
7.4437499999999925,62.66041666666667,-188
7.447916666666659,62.66041666666667,-182
7.452083333333325,62.66041666666667,-174
7.456249999999993,62.66041666666667,-163
7.460416666666659,62.66041666666667,-153
7.464583333333326,62.66041666666667,-146
7.468749999999992,62.66041666666667,-139
7.472916666666659,62.66041666666667,-131
7.477083333333326,62.66041666666667,-118
7.481249999999992,62.66041666666667,-100
7.485416666666659,62.66041666666667,-75
7.489583333333326,62.66041666666667,-45
7.493749999999992,62.66041666666667,-21
7.497916666666659,62.66041666666667,-3
7.502083333333326,62.66041666666667,20
7.5062499999999925,62.66041666666667,64
7.510416666666659,62.66041666666667,121
7.514583333333325,62.66041666666667,159
7.518749999999993,62.66041666666667,177
7.522916666666659,62.66041666666667,201
7.527083333333326,62.66041666666667,234
7.531249999999993,62.66041666666667,250
7.535416666666659,62.66041666666667,257
7.539583333333326,62.66041666666667,266
7.543749999999992,62.66041666666667,256
7.547916666666659,62.66041666666667,258
7.552083333333326,62.66041666666667,288
7.556249999999992,62.66041666666667,331
7.560416666666659,62.66041666666667,358
7.564583333333326,62.66041666666667,371
7.5687499999999925,62.66041666666667,383
7.572916666666659,62.66041666666667,394
7.577083333333325,62.66041666666667,403
7.581249999999993,62.66041666666667,413
7.585416666666659,62.66041666666667,429
7.589583333333326,62.66041666666667,449
7.593749999999993,62.66041666666667,456
7.597916666666659,62.66041666666667,450
7.602083333333326,62.66041666666667,440
7.606249999999992,62.66041666666667,431
7.610416666666659,62.66041666666667,424
7.614583333333326,62.66041666666667,420
7.618749999999992,62.66041666666667,415
7.622916666666659,62.66041666666667,414
7.627083333333326,62.66041666666667,418
7.6312499999999925,62.66041666666667,422
7.635416666666659,62.66041666666667,426
7.639583333333325,62.66041666666667,431
7.643749999999993,62.66041666666667,437
7.647916666666659,62.66041666666667,453
7.652083333333326,62.66041666666667,491
7.656249999999993,62.66041666666667,545
7.660416666666659,62.66041666666667,596
7.664583333333326,62.66041666666667,619
7.668749999999992,62.66041666666667,606
7.672916666666659,62.66041666666667,574
7.677083333333326,62.66041666666667,545
7.681249999999992,62.66041666666667,526
7.685416666666659,62.66041666666667,510
7.689583333333326,62.66041666666667,482
7.6937499999999925,62.66041666666667,446
7.697916666666659,62.66041666666667,405
7.702083333333325,62.66041666666667,371
7.706249999999993,62.66041666666667,366
7.710416666666659,62.66041666666667,389
7.714583333333326,62.66041666666667,412
7.718749999999993,62.66041666666667,435
7.722916666666659,62.66041666666667,470
7.727083333333326,62.66041666666667,492
7.731249999999992,62.66041666666667,497
7.735416666666659,62.66041666666667,502
7.739583333333326,62.66041666666667,492
7.743749999999992,62.66041666666667,459
7.747916666666659,62.66041666666667,426
7.752083333333326,62.66041666666667,397
7.7562499999999925,62.66041666666667,370
7.760416666666659,62.66041666666667,349
7.764583333333325,62.66041666666667,339
7.768749999999993,62.66041666666667,349
7.772916666666659,62.66041666666667,366
7.777083333333326,62.66041666666667,373
7.781249999999993,62.66041666666667,369
7.785416666666659,62.66041666666667,358
7.789583333333326,62.66041666666667,347
7.793749999999992,62.66041666666667,354
7.797916666666659,62.66041666666667,397
7.802083333333326,62.66041666666667,461
7.806249999999992,62.66041666666667,521
7.810416666666659,62.66041666666667,563
7.814583333333326,62.66041666666667,624
7.8187499999999925,62.66041666666667,765
7.822916666666659,62.66041666666667,931
7.827083333333325,62.66041666666667,961
7.831249999999993,62.66041666666667,889
7.835416666666659,62.66041666666667,823
7.839583333333326,62.66041666666667,772
7.843749999999993,62.66041666666667,706
7.847916666666659,62.66041666666667,631
7.852083333333326,62.66041666666667,568
7.856249999999992,62.66041666666667,539
7.860416666666659,62.66041666666667,545
7.864583333333326,62.66041666666667,556
7.868749999999992,62.66041666666667,563
7.872916666666659,62.66041666666667,570
7.877083333333326,62.66041666666667,579
7.8812499999999925,62.66041666666667,600
7.885416666666659,62.66041666666667,644
7.889583333333325,62.66041666666667,715
7.893749999999993,62.66041666666667,793
7.897916666666659,62.66041666666667,826
